original_title,is_adult,year_of_release,runtime,imdb_rating,release_month,nominations,wins,actors_name,genre
Notebook,0,2019,115,6.8,March,0,0,Zaheer Iqbal,Romance
Notebook,0,2019,115,6.8,March,0,0,Pranutan Bahl,Romance
Notebook,0,2019,115,6.8,March,0,0,Mir Mohammed Mehroos,Romance
Notebook,0,2019,115,6.8,March,0,0,Mir Mohammed Zayan,Romance
Notebook,0,2019,115,6.8,March,0,0,Soliha Maqbool,Romance
Notebook,0,2019,115,6.8,March,0,0,Baba Hatim,Romance
Notebook,0,2019,115,6.8,March,0,0,Adiba Bhat,Romance
Notebook,0,2019,115,6.8,March,0,0,Hafsa Ashraf,Romance
Notebook,0,2019,115,6.8,March,0,0,Madikha,Romance
Notebook,0,2019,115,6.8,March,0,0,Bareen,Romance
Notebook,0,2019,115,6.8,March,0,0,Mozim Bhat,Romance
Notebook,0,2019,115,6.8,March,0,0,Mir Sarwar,Romance
Notebook,0,2019,115,6.8,March,0,0,Hemant Kher,Romance
Notebook,0,2019,115,6.8,March,0,0,Shrysh Zutshi,Romance
Notebook,0,2019,115,6.8,March,0,0,,Romance
Junglee,0,2019,115,5.3,March,0,0,Vidyut Jammwal,Action
Junglee,0,2019,115,5.3,March,0,0,Lars Kjeldsen,Action
Junglee,0,2019,115,5.3,March,0,0,,Action
Junglee,0,2019,115,5.3,March,0,0,Vidyut Jammwal,Adventure
Junglee,0,2019,115,5.3,March,0,0,Lars Kjeldsen,Adventure
Junglee,0,2019,115,5.3,March,0,0,,Adventure
Gone Kesh,0,2019,110,7.1,March,0,9,Deepika Amin,Drama
Gone Kesh,0,2019,110,7.1,March,0,9,Kumar Kanchan Ghosh,Drama
Gone Kesh,0,2019,110,7.1,March,0,9,Brijendra Kala,Drama
Gone Kesh,0,2019,110,7.1,March,0,9,Jitendra Kumar,Drama
Gone Kesh,0,2019,110,7.1,March,0,9,Mukesh Pandey,Drama
Gone Kesh,0,2019,110,7.1,March,0,9,Santosh Rai,Drama
Gone Kesh,0,2019,110,7.1,March,0,9,Vipin Sharma,Drama
Gone Kesh,0,2019,110,7.1,March,0,9,,Drama
Albert Pinto Ko Gussa Kyun Aata Hai?,0,2019,100,4.8,April,0,0,Manav Kaul,Drama
Albert Pinto Ko Gussa Kyun Aata Hai?,0,2019,100,4.8,April,0,0,Nandita Das,Drama
Albert Pinto Ko Gussa Kyun Aata Hai?,0,2019,100,4.8,April,0,0,,Drama
The Tashkent Files,0,2019,134,8,April,0,0,Naseeruddin Shah,Drama
The Tashkent Files,0,2019,134,8,April,0,0,Mithun Chakraborty,Drama
The Tashkent Files,0,2019,134,8,April,0,0,Shweta Basu Prasad,Drama
The Tashkent Files,0,2019,134,8,April,0,0,Pankaj Tripathi,Drama
The Tashkent Files,0,2019,134,8,April,0,0,Vinay Pathak,Drama
The Tashkent Files,0,2019,134,8,April,0,0,Mandira Bedi,Drama
The Tashkent Files,0,2019,134,8,April,0,0,Rajesh Sharma,Drama
The Tashkent Files,0,2019,134,8,April,0,0,Prakash Belawadi,Drama
The Tashkent Files,0,2019,134,8,April,0,0,Ankur Rathee,Drama
The Tashkent Files,0,2019,134,8,April,0,0,,Drama
The Tashkent Files,0,2019,134,8,April,0,0,Naseeruddin Shah,Mystery
The Tashkent Files,0,2019,134,8,April,0,0,Mithun Chakraborty,Mystery
The Tashkent Files,0,2019,134,8,April,0,0,Shweta Basu Prasad,Mystery
The Tashkent Files,0,2019,134,8,April,0,0,Pankaj Tripathi,Mystery
The Tashkent Files,0,2019,134,8,April,0,0,Vinay Pathak,Mystery
The Tashkent Files,0,2019,134,8,April,0,0,Mandira Bedi,Mystery
The Tashkent Files,0,2019,134,8,April,0,0,Rajesh Sharma,Mystery
The Tashkent Files,0,2019,134,8,April,0,0,Prakash Belawadi,Mystery
The Tashkent Files,0,2019,134,8,April,0,0,Ankur Rathee,Mystery
The Tashkent Files,0,2019,134,8,April,0,0,,Mystery
The Tashkent Files,0,2019,134,8,April,0,0,Naseeruddin Shah,Thriller
The Tashkent Files,0,2019,134,8,April,0,0,Mithun Chakraborty,Thriller
The Tashkent Files,0,2019,134,8,April,0,0,Shweta Basu Prasad,Thriller
The Tashkent Files,0,2019,134,8,April,0,0,Pankaj Tripathi,Thriller
The Tashkent Files,0,2019,134,8,April,0,0,Vinay Pathak,Thriller
The Tashkent Files,0,2019,134,8,April,0,0,Mandira Bedi,Thriller
The Tashkent Files,0,2019,134,8,April,0,0,Rajesh Sharma,Thriller
The Tashkent Files,0,2019,134,8,April,0,0,Prakash Belawadi,Thriller
The Tashkent Files,0,2019,134,8,April,0,0,Ankur Rathee,Thriller
The Tashkent Files,0,2019,134,8,April,0,0,,Thriller
Kalank,0,2019,166,3.6,April,0,0,Varun Dhawan,Drama
Kalank,0,2019,166,3.6,April,0,0,Alia Bhatt,Drama
Kalank,0,2019,166,3.6,April,0,0,Aditya Roy Kapoor,Drama
Kalank,0,2019,166,3.6,April,0,0,Madhuri Dixit,Drama
Kalank,0,2019,166,3.6,April,0,0,Sonakshi Sinha,Drama
Kalank,0,2019,166,3.6,April,0,0,Sanjay Dutt,Drama
Kalank,0,2019,166,3.6,April,0,0,Kunal Khemu,Drama
Kalank,0,2019,166,3.6,April,0,0,Pawan Chopra,Drama
Kalank,0,2019,166,3.6,April,0,0,,Drama
Kalank,0,2019,166,3.6,April,0,0,Varun Dhawan,Romance
Kalank,0,2019,166,3.6,April,0,0,Alia Bhatt,Romance
Kalank,0,2019,166,3.6,April,0,0,Aditya Roy Kapoor,Romance
Kalank,0,2019,166,3.6,April,0,0,Madhuri Dixit,Romance
Kalank,0,2019,166,3.6,April,0,0,Sonakshi Sinha,Romance
Kalank,0,2019,166,3.6,April,0,0,Sanjay Dutt,Romance
Kalank,0,2019,166,3.6,April,0,0,Kunal Khemu,Romance
Kalank,0,2019,166,3.6,April,0,0,Pawan Chopra,Romance
Kalank,0,2019,166,3.6,April,0,0,,Romance
Setters,0,2019,126,5.1,May,0,0,Shreyas Talpade,Thriller
Setters,0,2019,126,5.1,May,0,0,Aftab Shivdasani,Thriller
Setters,0,2019,126,5.1,May,0,0,Sonnalli Seygall,Thriller
Setters,0,2019,126,5.1,May,0,0,Ishita Dutta,Thriller
Setters,0,2019,126,5.1,May,0,0,Pavan Malhotra,Thriller
Setters,0,2019,126,5.1,May,0,0,Vijay Raaz,Thriller
Setters,0,2019,126,5.1,May,0,0,Manu Rishi Chadha,Thriller
Setters,0,2019,126,5.1,May,0,0,Anil Charanjeett,Thriller
Setters,0,2019,126,5.1,May,0,0,Pankaj Jha,Thriller
Setters,0,2019,126,5.1,May,0,0,Jameel Khan,Thriller
Setters,0,2019,126,5.1,May,0,0,Niharika Kundu,Thriller
Setters,0,2019,126,5.1,May,0,0,Tanuka Laghate,Thriller
Setters,0,2019,126,5.1,May,0,0,Venus Singh,Thriller
Setters,0,2019,126,5.1,May,0,0,Neeraj Sood,Thriller
Setters,0,2019,126,5.1,May,0,0,,Thriller
Student of the Year 2,0,2019,146,2.5,May,0,0,Tiger Shroff,Drama
Student of the Year 2,0,2019,146,2.5,May,0,0,Ananya Panday,Drama
Student of the Year 2,0,2019,146,2.5,May,0,0,Tara Sutaria,Drama
Student of the Year 2,0,2019,146,2.5,May,0,0,Aditya Seal,Drama
Student of the Year 2,0,2019,146,2.5,May,0,0,Manoj Pahwa,Drama
Student of the Year 2,0,2019,146,2.5,May,0,0,Ayesha Raza,Drama
Student of the Year 2,0,2019,146,2.5,May,0,0,Rajesh Kumar,Drama
Student of the Year 2,0,2019,146,2.5,May,0,0,Manasi Joshi Roy,Drama
Student of the Year 2,0,2019,146,2.5,May,0,0,Samir Soni,Drama
Student of the Year 2,0,2019,146,2.5,May,0,0,Gul Panag,Drama
Student of the Year 2,0,2019,146,2.5,May,0,0,Manjot Singh,Drama
Student of the Year 2,0,2019,146,2.5,May,0,0,Sahil Anand,Drama
Student of the Year 2,0,2019,146,2.5,May,0,0,Harsh Beniwal,Drama
Student of the Year 2,0,2019,146,2.5,May,0,0,Daljeet Singh Gujral,Drama
Student of the Year 2,0,2019,146,2.5,May,0,0,,Drama
Student of the Year 2,0,2019,146,2.5,May,0,0,Tiger Shroff,Romance
Student of the Year 2,0,2019,146,2.5,May,0,0,Ananya Panday,Romance
Student of the Year 2,0,2019,146,2.5,May,0,0,Tara Sutaria,Romance
Student of the Year 2,0,2019,146,2.5,May,0,0,Aditya Seal,Romance
Student of the Year 2,0,2019,146,2.5,May,0,0,Manoj Pahwa,Romance
Student of the Year 2,0,2019,146,2.5,May,0,0,Ayesha Raza,Romance
Student of the Year 2,0,2019,146,2.5,May,0,0,Rajesh Kumar,Romance
Student of the Year 2,0,2019,146,2.5,May,0,0,Manasi Joshi Roy,Romance
Student of the Year 2,0,2019,146,2.5,May,0,0,Samir Soni,Romance
Student of the Year 2,0,2019,146,2.5,May,0,0,Gul Panag,Romance
Student of the Year 2,0,2019,146,2.5,May,0,0,Manjot Singh,Romance
Student of the Year 2,0,2019,146,2.5,May,0,0,Sahil Anand,Romance
Student of the Year 2,0,2019,146,2.5,May,0,0,Harsh Beniwal,Romance
Student of the Year 2,0,2019,146,2.5,May,0,0,Daljeet Singh Gujral,Romance
Student of the Year 2,0,2019,146,2.5,May,0,0,,Romance
Student of the Year 2,0,2019,146,2.5,May,0,0,Tiger Shroff,Sport
Student of the Year 2,0,2019,146,2.5,May,0,0,Ananya Panday,Sport
Student of the Year 2,0,2019,146,2.5,May,0,0,Tara Sutaria,Sport
Student of the Year 2,0,2019,146,2.5,May,0,0,Aditya Seal,Sport
Student of the Year 2,0,2019,146,2.5,May,0,0,Manoj Pahwa,Sport
Student of the Year 2,0,2019,146,2.5,May,0,0,Ayesha Raza,Sport
Student of the Year 2,0,2019,146,2.5,May,0,0,Rajesh Kumar,Sport
Student of the Year 2,0,2019,146,2.5,May,0,0,Manasi Joshi Roy,Sport
Student of the Year 2,0,2019,146,2.5,May,0,0,Samir Soni,Sport
Student of the Year 2,0,2019,146,2.5,May,0,0,Gul Panag,Sport
Student of the Year 2,0,2019,146,2.5,May,0,0,Manjot Singh,Sport
Student of the Year 2,0,2019,146,2.5,May,0,0,Sahil Anand,Sport
Student of the Year 2,0,2019,146,2.5,May,0,0,Harsh Beniwal,Sport
Student of the Year 2,0,2019,146,2.5,May,0,0,Daljeet Singh Gujral,Sport
Student of the Year 2,0,2019,146,2.5,May,0,0,,Sport
PM Narendra Modi,0,2019,136,3.3,May,0,0,Boman Irani,Biography
PM Narendra Modi,0,2019,136,3.3,May,0,0,Vivek Oberoi,Biography
PM Narendra Modi,0,2019,136,3.3,May,0,0,Barkha Bisht,Biography
PM Narendra Modi,0,2019,136,3.3,May,0,0,Darshan Kumaar,Biography
PM Narendra Modi,0,2019,136,3.3,May,0,0,Zarina Wahab,Biography
PM Narendra Modi,0,2019,136,3.3,May,0,0,Manoj Joshi,Biography
PM Narendra Modi,0,2019,136,3.3,May,0,0,Suresh Oberoi,Biography
PM Narendra Modi,0,2019,136,3.3,May,0,0,Prashant Narayanan,Biography
PM Narendra Modi,0,2019,136,3.3,May,0,0,Yatin Karyekar,Biography
PM Narendra Modi,0,2019,136,3.3,May,0,0,Rajendra Gupta,Biography
PM Narendra Modi,0,2019,136,3.3,May,0,0,Anjan Srivastav,Biography
PM Narendra Modi,0,2019,136,3.3,May,0,0,Imran Hasnee,Biography
PM Narendra Modi,0,2019,136,3.3,May,0,0,Jay Bhatt,Biography
PM Narendra Modi,0,2019,136,3.3,May,0,0,Akshat R Saluja,Biography
PM Narendra Modi,0,2019,136,3.3,May,0,0,,Biography
PM Narendra Modi,0,2019,136,3.3,May,0,0,Boman Irani,Drama
PM Narendra Modi,0,2019,136,3.3,May,0,0,Vivek Oberoi,Drama
PM Narendra Modi,0,2019,136,3.3,May,0,0,Barkha Bisht,Drama
PM Narendra Modi,0,2019,136,3.3,May,0,0,Darshan Kumaar,Drama
PM Narendra Modi,0,2019,136,3.3,May,0,0,Zarina Wahab,Drama
PM Narendra Modi,0,2019,136,3.3,May,0,0,Manoj Joshi,Drama
PM Narendra Modi,0,2019,136,3.3,May,0,0,Suresh Oberoi,Drama
PM Narendra Modi,0,2019,136,3.3,May,0,0,Prashant Narayanan,Drama
PM Narendra Modi,0,2019,136,3.3,May,0,0,Yatin Karyekar,Drama
PM Narendra Modi,0,2019,136,3.3,May,0,0,Rajendra Gupta,Drama
PM Narendra Modi,0,2019,136,3.3,May,0,0,Anjan Srivastav,Drama
PM Narendra Modi,0,2019,136,3.3,May,0,0,Imran Hasnee,Drama
PM Narendra Modi,0,2019,136,3.3,May,0,0,Jay Bhatt,Drama
PM Narendra Modi,0,2019,136,3.3,May,0,0,Akshat R Saluja,Drama
PM Narendra Modi,0,2019,136,3.3,May,0,0,,Drama
De De Pyaar De,0,2019,135,6.6,May,0,0,Ajay Devgn,Comedy
De De Pyaar De,0,2019,135,6.6,May,0,0,Tabu,Comedy
De De Pyaar De,0,2019,135,6.6,May,0,0,Rakul Preet Singh,Comedy
De De Pyaar De,0,2019,135,6.6,May,0,0,Jimmy Sheirgill,Comedy
De De Pyaar De,0,2019,135,6.6,May,0,0,Alok Nath,Comedy
De De Pyaar De,0,2019,135,6.6,May,0,0,Madhumalti Kapoor,Comedy
De De Pyaar De,0,2019,135,6.6,May,0,0,Harry Anton,Comedy
De De Pyaar De,0,2019,135,6.6,May,0,0,Gergo Baranyi,Comedy
De De Pyaar De,0,2019,135,6.6,May,0,0,Sammy John Heaney,Comedy
De De Pyaar De,0,2019,135,6.6,May,0,0,Bhavin Bhanushali,Comedy
De De Pyaar De,0,2019,135,6.6,May,0,0,Gandharv Dewan,Comedy
De De Pyaar De,0,2019,135,6.6,May,0,0,Gulnaaz Khan,Comedy
De De Pyaar De,0,2019,135,6.6,May,0,0,Kumud Mishra,Comedy
De De Pyaar De,0,2019,135,6.6,May,0,0,Sunny Singh Nijjar,Comedy
De De Pyaar De,0,2019,135,6.6,May,0,0,,Comedy
De De Pyaar De,0,2019,135,6.6,May,0,0,Ajay Devgn,Romance
De De Pyaar De,0,2019,135,6.6,May,0,0,Tabu,Romance
De De Pyaar De,0,2019,135,6.6,May,0,0,Rakul Preet Singh,Romance
De De Pyaar De,0,2019,135,6.6,May,0,0,Jimmy Sheirgill,Romance
De De Pyaar De,0,2019,135,6.6,May,0,0,Alok Nath,Romance
De De Pyaar De,0,2019,135,6.6,May,0,0,Madhumalti Kapoor,Romance
De De Pyaar De,0,2019,135,6.6,May,0,0,Harry Anton,Romance
De De Pyaar De,0,2019,135,6.6,May,0,0,Gergo Baranyi,Romance
De De Pyaar De,0,2019,135,6.6,May,0,0,Sammy John Heaney,Romance
De De Pyaar De,0,2019,135,6.6,May,0,0,Bhavin Bhanushali,Romance
De De Pyaar De,0,2019,135,6.6,May,0,0,Gandharv Dewan,Romance
De De Pyaar De,0,2019,135,6.6,May,0,0,Gulnaaz Khan,Romance
De De Pyaar De,0,2019,135,6.6,May,0,0,Kumud Mishra,Romance
De De Pyaar De,0,2019,135,6.6,May,0,0,Sunny Singh Nijjar,Romance
De De Pyaar De,0,2019,135,6.6,May,0,0,,Romance
India's Most Wanted,0,2019,123,4.4,May,0,0,Arjun Kapoor,Action
India's Most Wanted,0,2019,123,4.4,May,0,0,Sudev Nair,Action
India's Most Wanted,0,2019,123,4.4,May,0,0,Rajesh Sharma,Action
India's Most Wanted,0,2019,123,4.4,May,0,0,Prasanth,Action
India's Most Wanted,0,2019,123,4.4,May,0,0,Santilal Mukherjee,Action
India's Most Wanted,0,2019,123,4.4,May,0,0,,Action
India's Most Wanted,0,2019,123,4.4,May,0,0,Arjun Kapoor,Thriller
India's Most Wanted,0,2019,123,4.4,May,0,0,Sudev Nair,Thriller
India's Most Wanted,0,2019,123,4.4,May,0,0,Rajesh Sharma,Thriller
India's Most Wanted,0,2019,123,4.4,May,0,0,Prasanth,Thriller
India's Most Wanted,0,2019,123,4.4,May,0,0,Santilal Mukherjee,Thriller
India's Most Wanted,0,2019,123,4.4,May,0,0,,Thriller
Yeh Hai India,0,2017,128,5.7,May,1,2,Gavie Chahal,Action
Yeh Hai India,0,2017,128,5.7,May,1,2,Mohan Agashe,Action
Yeh Hai India,0,2017,128,5.7,May,1,2,Mohan Joshi,Action
Yeh Hai India,0,2017,128,5.7,May,1,2,Lom Harsh,Action
Yeh Hai India,0,2017,128,5.7,May,1,2,,Action
Yeh Hai India,0,2017,128,5.7,May,1,2,Gavie Chahal,Adventure
Yeh Hai India,0,2017,128,5.7,May,1,2,Mohan Agashe,Adventure
Yeh Hai India,0,2017,128,5.7,May,1,2,Mohan Joshi,Adventure
Yeh Hai India,0,2017,128,5.7,May,1,2,Lom Harsh,Adventure
Yeh Hai India,0,2017,128,5.7,May,1,2,,Adventure
Yeh Hai India,0,2017,128,5.7,May,1,2,Gavie Chahal,Drama
Yeh Hai India,0,2017,128,5.7,May,1,2,Mohan Agashe,Drama
Yeh Hai India,0,2017,128,5.7,May,1,2,Mohan Joshi,Drama
Yeh Hai India,0,2017,128,5.7,May,1,2,Lom Harsh,Drama
Yeh Hai India,0,2017,128,5.7,May,1,2,,Drama
Khamoshi,0,2019,96,3.7,June,0,0,Prabhu Deva,Horror
Khamoshi,0,2019,96,3.7,June,0,0,Tamannaah Bhatia,Horror
Khamoshi,0,2019,96,3.7,June,0,0,Bhoomika Chawla,Horror
Khamoshi,0,2019,96,3.7,June,0,0,,Horror
Khamoshi,0,2019,96,3.7,June,0,0,Prabhu Deva,Thriller
Khamoshi,0,2019,96,3.7,June,0,0,Tamannaah Bhatia,Thriller
Khamoshi,0,2019,96,3.7,June,0,0,Bhoomika Chawla,Thriller
Khamoshi,0,2019,96,3.7,June,0,0,,Thriller
Kabir Singh,0,2019,173,7.2,June,0,0,Shahid Kapoor,Drama
Kabir Singh,0,2019,173,7.2,June,0,0,Kiara Advani,Drama
Kabir Singh,0,2019,173,7.2,June,0,0,Soham Majumdar,Drama
Kabir Singh,0,2019,173,7.2,June,0,0,Arjan Bajwa,Drama
Kabir Singh,0,2019,173,7.2,June,0,0,Suresh Oberoi,Drama
Kabir Singh,0,2019,173,7.2,June,0,0,Kamini Kaushal,Drama
Kabir Singh,0,2019,173,7.2,June,0,0,Adil Hussain,Drama
Kabir Singh,0,2019,173,7.2,June,0,0,Nikita Dutta,Drama
Kabir Singh,0,2019,173,7.2,June,0,0,Amit Sharma,Drama
Kabir Singh,0,2019,173,7.2,June,0,0,Anurag Arora,Drama
Kabir Singh,0,2019,173,7.2,June,0,0,Dolly Mattoo,Drama
Kabir Singh,0,2019,173,7.2,June,0,0,Aanchal Chauhan,Drama
Kabir Singh,0,2019,173,7.2,June,0,0,Suparna Marwah,Drama
Kabir Singh,0,2019,173,7.2,June,0,0,Swati Seth,Drama
Kabir Singh,0,2019,173,7.2,June,0,0,,Drama
Kabir Singh,0,2019,173,7.2,June,0,0,Shahid Kapoor,Romance
Kabir Singh,0,2019,173,7.2,June,0,0,Kiara Advani,Romance
Kabir Singh,0,2019,173,7.2,June,0,0,Soham Majumdar,Romance
Kabir Singh,0,2019,173,7.2,June,0,0,Arjan Bajwa,Romance
Kabir Singh,0,2019,173,7.2,June,0,0,Suresh Oberoi,Romance
Kabir Singh,0,2019,173,7.2,June,0,0,Kamini Kaushal,Romance
Kabir Singh,0,2019,173,7.2,June,0,0,Adil Hussain,Romance
Kabir Singh,0,2019,173,7.2,June,0,0,Nikita Dutta,Romance
Kabir Singh,0,2019,173,7.2,June,0,0,Amit Sharma,Romance
Kabir Singh,0,2019,173,7.2,June,0,0,Anurag Arora,Romance
Kabir Singh,0,2019,173,7.2,June,0,0,Dolly Mattoo,Romance
Kabir Singh,0,2019,173,7.2,June,0,0,Aanchal Chauhan,Romance
Kabir Singh,0,2019,173,7.2,June,0,0,Suparna Marwah,Romance
Kabir Singh,0,2019,173,7.2,June,0,0,Swati Seth,Romance
Kabir Singh,0,2019,173,7.2,June,0,0,,Romance
Article 15,0,2019,130,8.3,June,0,1,Ayushmann Khurrana,Crime
Article 15,0,2019,130,8.3,June,0,1,Nassar,Crime
Article 15,0,2019,130,8.3,June,0,1,Manoj Pahwa,Crime
Article 15,0,2019,130,8.3,June,0,1,Kumud Mishra,Crime
Article 15,0,2019,130,8.3,June,0,1,Isha Talwar,Crime
Article 15,0,2019,130,8.3,June,0,1,Sayani Gupta,Crime
Article 15,0,2019,130,8.3,June,0,1,Mohammed Zeeshan Ayyub,Crime
Article 15,0,2019,130,8.3,June,0,1,Subhrajyoti Barat,Crime
Article 15,0,2019,130,8.3,June,0,1,Sushil Pandey,Crime
Article 15,0,2019,130,8.3,June,0,1,Aakash Dabhade,Crime
Article 15,0,2019,130,8.3,June,0,1,Ashish Verma,Crime
Article 15,0,2019,130,8.3,June,0,1,Ronjini Chakraborty,Crime
Article 15,0,2019,130,8.3,June,0,1,Veen,Crime
Article 15,0,2019,130,8.3,June,0,1,Sumbul Touqueer,Crime
Article 15,0,2019,130,8.3,June,0,1,,Crime
Article 15,0,2019,130,8.3,June,0,1,Ayushmann Khurrana,Drama
Article 15,0,2019,130,8.3,June,0,1,Nassar,Drama
Article 15,0,2019,130,8.3,June,0,1,Manoj Pahwa,Drama
Article 15,0,2019,130,8.3,June,0,1,Kumud Mishra,Drama
Article 15,0,2019,130,8.3,June,0,1,Isha Talwar,Drama
Article 15,0,2019,130,8.3,June,0,1,Sayani Gupta,Drama
Article 15,0,2019,130,8.3,June,0,1,Mohammed Zeeshan Ayyub,Drama
Article 15,0,2019,130,8.3,June,0,1,Subhrajyoti Barat,Drama
Article 15,0,2019,130,8.3,June,0,1,Sushil Pandey,Drama
Article 15,0,2019,130,8.3,June,0,1,Aakash Dabhade,Drama
Article 15,0,2019,130,8.3,June,0,1,Ashish Verma,Drama
Article 15,0,2019,130,8.3,June,0,1,Ronjini Chakraborty,Drama
Article 15,0,2019,130,8.3,June,0,1,Veen,Drama
Article 15,0,2019,130,8.3,June,0,1,Sumbul Touqueer,Drama
Article 15,0,2019,130,8.3,June,0,1,,Drama
One Day: Justice Delivered,0,2019,124,6.8,July,0,0,Anupam Kher,Action
One Day: Justice Delivered,0,2019,124,6.8,July,0,0,Kumud Mishra,Action
One Day: Justice Delivered,0,2019,124,6.8,July,0,0,Esha Gupta,Action
One Day: Justice Delivered,0,2019,124,6.8,July,0,0,Zakir Hussain,Action
One Day: Justice Delivered,0,2019,124,6.8,July,0,0,Rajesh Sharma,Action
One Day: Justice Delivered,0,2019,124,6.8,July,0,0,Murli Sharma,Action
One Day: Justice Delivered,0,2019,124,6.8,July,0,0,Deepshika Nagpal,Action
One Day: Justice Delivered,0,2019,124,6.8,July,0,0,,Action
One Day: Justice Delivered,0,2019,124,6.8,July,0,0,Anupam Kher,Crime
One Day: Justice Delivered,0,2019,124,6.8,July,0,0,Kumud Mishra,Crime
One Day: Justice Delivered,0,2019,124,6.8,July,0,0,Esha Gupta,Crime
One Day: Justice Delivered,0,2019,124,6.8,July,0,0,Zakir Hussain,Crime
One Day: Justice Delivered,0,2019,124,6.8,July,0,0,Rajesh Sharma,Crime
One Day: Justice Delivered,0,2019,124,6.8,July,0,0,Murli Sharma,Crime
One Day: Justice Delivered,0,2019,124,6.8,July,0,0,Deepshika Nagpal,Crime
One Day: Justice Delivered,0,2019,124,6.8,July,0,0,,Crime
One Day: Justice Delivered,0,2019,124,6.8,July,0,0,Anupam Kher,Thriller
One Day: Justice Delivered,0,2019,124,6.8,July,0,0,Kumud Mishra,Thriller
One Day: Justice Delivered,0,2019,124,6.8,July,0,0,Esha Gupta,Thriller
One Day: Justice Delivered,0,2019,124,6.8,July,0,0,Zakir Hussain,Thriller
One Day: Justice Delivered,0,2019,124,6.8,July,0,0,Rajesh Sharma,Thriller
One Day: Justice Delivered,0,2019,124,6.8,July,0,0,Murli Sharma,Thriller
One Day: Justice Delivered,0,2019,124,6.8,July,0,0,Deepshika Nagpal,Thriller
One Day: Justice Delivered,0,2019,124,6.8,July,0,0,,Thriller
Hume Tumse Pyaar Kitna,0,2019,91,7.4,July,0,0,Karanvir Bohra,Action
Hume Tumse Pyaar Kitna,0,2019,91,7.4,July,0,0,Priya Banerjee,Action
Hume Tumse Pyaar Kitna,0,2019,91,7.4,July,0,0,,Action
Hume Tumse Pyaar Kitna,0,2019,91,7.4,July,0,0,Karanvir Bohra,Drama
Hume Tumse Pyaar Kitna,0,2019,91,7.4,July,0,0,Priya Banerjee,Drama
Hume Tumse Pyaar Kitna,0,2019,91,7.4,July,0,0,,Drama
Hume Tumse Pyaar Kitna,0,2019,91,7.4,July,0,0,Karanvir Bohra,Romance
Hume Tumse Pyaar Kitna,0,2019,91,7.4,July,0,0,Priya Banerjee,Romance
Hume Tumse Pyaar Kitna,0,2019,91,7.4,July,0,0,,Romance
Super 30,0,2019,154,8.2,July,0,0,Hrithik Roshan,Biography
Super 30,0,2019,154,8.2,July,0,0,Mrunal Thakur,Biography
Super 30,0,2019,154,8.2,July,0,0,Nandish Singh,Biography
Super 30,0,2019,154,8.2,July,0,0,Virendra Saxena,Biography
Super 30,0,2019,154,8.2,July,0,0,Sadhana Singh,Biography
Super 30,0,2019,154,8.2,July,0,0,Aditya Srivastava,Biography
Super 30,0,2019,154,8.2,July,0,0,Sanket Deshpande,Biography
Super 30,0,2019,154,8.2,July,0,0,Pankaj Tripathi,Biography
Super 30,0,2019,154,8.2,July,0,0,Vaibhav Gupta,Biography
Super 30,0,2019,154,8.2,July,0,0,Ali Haji,Biography
Super 30,0,2019,154,8.2,July,0,0,Rajesh Sharma,Biography
Super 30,0,2019,154,8.2,July,0,0,Deepali Kumar,Biography
Super 30,0,2019,154,8.2,July,0,0,Chittaranjan Giri,Biography
Super 30,0,2019,154,8.2,July,0,0,Ganesh Kumar,Biography
Super 30,0,2019,154,8.2,July,0,0,,Biography
Super 30,0,2019,154,8.2,July,0,0,Hrithik Roshan,Drama
Super 30,0,2019,154,8.2,July,0,0,Mrunal Thakur,Drama
Super 30,0,2019,154,8.2,July,0,0,Nandish Singh,Drama
Super 30,0,2019,154,8.2,July,0,0,Virendra Saxena,Drama
Super 30,0,2019,154,8.2,July,0,0,Sadhana Singh,Drama
Super 30,0,2019,154,8.2,July,0,0,Aditya Srivastava,Drama
Super 30,0,2019,154,8.2,July,0,0,Sanket Deshpande,Drama
Super 30,0,2019,154,8.2,July,0,0,Pankaj Tripathi,Drama
Super 30,0,2019,154,8.2,July,0,0,Vaibhav Gupta,Drama
Super 30,0,2019,154,8.2,July,0,0,Ali Haji,Drama
Super 30,0,2019,154,8.2,July,0,0,Rajesh Sharma,Drama
Super 30,0,2019,154,8.2,July,0,0,Deepali Kumar,Drama
Super 30,0,2019,154,8.2,July,0,0,Chittaranjan Giri,Drama
Super 30,0,2019,154,8.2,July,0,0,Ganesh Kumar,Drama
Super 30,0,2019,154,8.2,July,0,0,,Drama
Family of Thakurganj,0,2019,127,9.4,July,0,0,Jimmy Sheirgill,Action
Family of Thakurganj,0,2019,127,9.4,July,0,0,Mahie Gill,Action
Family of Thakurganj,0,2019,127,9.4,July,0,0,Nandish Singh,Action
Family of Thakurganj,0,2019,127,9.4,July,0,0,Pranati Rai Prakash,Action
Family of Thakurganj,0,2019,127,9.4,July,0,0,Saurabh Shukla,Action
Family of Thakurganj,0,2019,127,9.4,July,0,0,Sudhir Pandey,Action
Family of Thakurganj,0,2019,127,9.4,July,0,0,Supriya Pilgaonkar,Action
Family of Thakurganj,0,2019,127,9.4,July,0,0,Pavan Malhotra,Action
Family of Thakurganj,0,2019,127,9.4,July,0,0,Yashpal Sharma,Action
Family of Thakurganj,0,2019,127,9.4,July,0,0,Mukesh Tiwari,Action
